# RD50 NIEL damage weights, dumped from rd50_niel.root
# pdg,ekin[MeV],weight
2212,7.975000e+03,5.221000e-01
2212,7.985000e+03,5.221000e-01
2212,7.995000e+03,5.211000e-01
2212,8.005000e+03,5.211000e-01
2212,8.015000e+03,5.211000e-01
2212,8.025000e+03,5.211000e-01
2212,8.035000e+03,5.211000e-01
2212,8.045000e+03,5.211000e-01
2212,8.055000e+03,5.211000e-01
2212,8.065000e+03,5.211000e-01
2212,8.075000e+03,5.200000e-01
2212,8.085000e+03,5.200000e-01
2212,8.095000e+03,5.200000e-01
2212,8.105000e+03,5.200000e-01
2212,8.115000e+03,5.200000e-01
2212,8.125000e+03,5.200000e-01
2212,8.135000e+03,5.200000e-01
2212,8.145000e+03,5.200000e-01
2212,8.155000e+03,5.189000e-01
2212,8.165000e+03,5.189000e-01
2212,8.175000e+03,5.189000e-01
2212,8.185000e+03,5.189000e-01
2212,8.195000e+03,5.189000e-01
2212,8.205000e+03,5.189000e-01
2212,8.215000e+03,5.189000e-01
2212,8.225000e+03,5.179000e-01
2212,8.235000e+03,5.179000e-01
2212,8.245000e+03,5.179000e-01
2212,8.255000e+03,5.179000e-01
2212,8.265000e+03,5.179000e-01
2212,8.275000e+03,5.179000e-01
2212,8.285000e+03,5.179000e-01
2212,8.295000e+03,5.179000e-01
2212,8.305000e+03,5.168000e-01
2212,8.315000e+03,5.168000e-01
2212,8.325000e+03,5.168000e-01
2212,8.335000e+03,5.168000e-01
2212,8.345000e+03,5.168000e-01
2212,8.355000e+03,5.168000e-01
2212,8.365000e+03,5.168000e-01
2212,8.375000e+03,5.168000e-01
2212,8.385000e+03,5.158000e-01
2212,8.395000e+03,5.158000e-01
2212,8.405000e+03,5.158000e-01
2212,8.415000e+03,5.158000e-01
2212,8.425000e+03,5.158000e-01
2212,8.435000e+03,5.158000e-01
2212,8.445000e+03,5.158000e-01
2212,8.455000e+03,5.158000e-01
2212,8.465000e+03,5.147000e-01
2212,8.475000e+03,5.147000e-01
2212,8.485000e+03,5.147000e-01
2212,8.495000e+03,5.147000e-01
2212,8.505000e+03,5.147000e-01
2212,8.515000e+03,5.147000e-01
2212,8.525000e+03,5.147000e-01
2212,8.535000e+03,5.147000e-01
2212,8.545000e+03,5.137000e-01
2212,8.555000e+03,5.137000e-01
2212,8.565000e+03,5.137000e-01
2212,8.575000e+03,5.137000e-01
2212,8.585000e+03,5.137000e-01
2212,8.595000e+03,5.137000e-01
2212,8.605000e+03,5.137000e-01
2212,8.615000e+03,5.137000e-01
2212,8.625000e+03,5.126000e-01
2212,8.635000e+03,5.126000e-01
2212,8.645000e+03,5.126000e-01
2212,8.655000e+03,5.126000e-01
2212,8.665000e+03,5.126000e-01
2212,8.675000e+03,5.126000e-01
2212,8.685000e+03,5.126000e-01
2212,8.695000e+03,5.126000e-01
2212,8.705000e+03,5.116000e-01
2212,8.715000e+03,5.116000e-01
2212,8.725000e+03,5.116000e-01
2212,8.735000e+03,5.116000e-01
2212,8.745000e+03,5.116000e-01
2212,8.755000e+03,5.116000e-01
2212,8.765000e+03,5.116000e-01
2212,8.775000e+03,5.116000e-01
2212,8.785000e+03,5.105000e-01
2212,8.795000e+03,5.105000e-01
2212,8.805000e+03,5.105000e-01
2212,8.815000e+03,5.105000e-01
2212,8.825000e+03,5.105000e-01
2212,8.835000e+03,5.105000e-01
2212,8.845000e+03,5.105000e-01
2212,8.855000e+03,5.095000e-01
2212,8.865000e+03,5.095000e-01
2212,8.875000e+03,5.095000e-01
2212,8.885000e+03,5.095000e-01
2212,8.895000e+03,5.095000e-01
2212,8.905000e+03,5.095000e-01
2212,8.915000e+03,5.095000e-01
2212,8.925000e+03,5.095000e-01
2212,8.935000e+03,5.084000e-01
2212,8.945000e+03,5.084000e-01
2212,8.955000e+03,5.084000e-01
2212,8.965000e+03,5.084000e-01
2212,8.975000e+03,5.084000e-01
2212,8.985000e+03,5.084000e-01
2212,8.995000e+03,5.084000e-01
2212,9.005000e+03,5.084000e-01
211,1.500000e+01,5.589000e-01
211,2.500000e+01,4.947000e-01
211,3.500000e+01,4.663000e-01
211,4.500000e+01,4.937000e-01
211,5.500000e+01,5.274000e-01
211,6.500000e+01,5.632000e-01
211,7.500000e+01,6.042000e-01
211,8.500000e+01,6.411000e-01
211,9.500000e+01,7.011000e-01
211,1.050000e+02,7.411000e-01
211,1.150000e+02,7.663000e-01
211,1.250000e+02,7.926000e-01
211,1.350000e+02,8.242000e-01
211,1.450000e+02,8.558000e-01
211,1.550000e+02,8.863000e-01
211,1.650000e+02,9.084000e-01
211,1.750000e+02,9.221000e-01
211,1.850000e+02,9.347000e-01
211,1.950000e+02,9.432000e-01
211,2.050000e+02,9.463000e-01
211,2.150000e+02,9.453000e-01
211,2.250000e+02,9.400000e-01
211,2.350000e+02,9.316000e-01
211,2.450000e+02,9.189000e-01
211,2.550000e+02,9.042000e-01
211,2.650000e+02,8.874000e-01
211,2.750000e+02,8.684000e-01
211,2.850000e+02,8.484000e-01
211,2.950000e+02,8.274000e-01
211,3.050000e+02,8.074000e-01
211,3.150000e+02,7.895000e-01
211,3.250000e+02,7.705000e-01
211,3.350000e+02,7.526000e-01
211,3.450000e+02,7.347000e-01
211,3.550000e+02,7.168000e-01
211,3.650000e+02,7.011000e-01
211,3.750000e+02,6.853000e-01
211,3.850000e+02,6.705000e-01
211,3.950000e+02,6.558000e-01
211,4.050000e+02,6.421000e-01
211,4.150000e+02,6.295000e-01
211,4.250000e+02,6.179000e-01
211,4.350000e+02,6.063000e-01
211,4.450000e+02,5.947000e-01
211,4.550000e+02,5.853000e-01
211,4.650000e+02,5.768000e-01
211,4.750000e+02,5.684000e-01
211,4.850000e+02,5.611000e-01
211,4.950000e+02,5.558000e-01
211,5.050000e+02,5.537000e-01
211,5.150000e+02,5.526000e-01
211,5.250000e+02,5.537000e-01
211,5.350000e+02,5.547000e-01
211,5.450000e+02,5.600000e-01
211,5.550000e+02,5.653000e-01
211,5.650000e+02,5.674000e-01
211,5.750000e+02,5.684000e-01
211,5.850000e+02,5.642000e-01
211,5.950000e+02,5.600000e-01
211,6.050000e+02,5.516000e-01
211,6.150000e+02,5.442000e-01
211,6.250000e+02,5.347000e-01
211,6.350000e+02,5.253000e-01
211,6.450000e+02,5.158000e-01
211,6.550000e+02,5.063000e-01
211,6.650000e+02,4.989000e-01
211,6.750000e+02,4.926000e-01
211,6.850000e+02,4.895000e-01
211,6.950000e+02,4.863000e-01
211,7.050000e+02,4.874000e-01
211,7.150000e+02,4.895000e-01
211,7.250000e+02,4.926000e-01
211,7.350000e+02,4.968000e-01
211,7.450000e+02,5.032000e-01
211,7.550000e+02,5.126000e-01
211,7.650000e+02,5.221000e-01
211,7.750000e+02,5.326000e-01
211,7.850000e+02,5.432000e-01
211,7.950000e+02,5.537000e-01
211,8.050000e+02,5.621000e-01
211,8.150000e+02,5.695000e-01
211,8.250000e+02,5.747000e-01
211,8.350000e+02,5.800000e-01
211,8.450000e+02,5.842000e-01
211,8.550000e+02,5.863000e-01
211,8.650000e+02,5.874000e-01
211,8.750000e+02,5.853000e-01
211,8.850000e+02,5.789000e-01
211,8.950000e+02,5.716000e-01
211,9.050000e+02,5.653000e-01
211,9.150000e+02,5.600000e-01
211,9.250000e+02,5.537000e-01
211,9.350000e+02,5.474000e-01
211,9.450000e+02,5.421000e-01
211,9.550000e+02,5.368000e-01
211,9.650000e+02,5.316000e-01
211,9.750000e+02,5.274000e-01
211,9.850000e+02,5.263000e-01
211,9.950000e+02,5.242000e-01
211,1.005000e+03,5.232000e-01
211,1.015000e+03,5.211000e-01
211,1.025000e+03,5.200000e-01
211,1.035000e+03,5.179000e-01
211,1.045000e+03,5.158000e-01
211,1.055000e+03,5.147000e-01
211,1.065000e+03,5.126000e-01
211,1.075000e+03,5.137000e-01
211,1.085000e+03,5.147000e-01
211,1.095000e+03,5.168000e-01
211,1.105000e+03,5.189000e-01
211,1.115000e+03,5.211000e-01
211,1.125000e+03,5.221000e-01
211,1.135000e+03,5.242000e-01
211,1.145000e+03,5.263000e-01
211,1.155000e+03,5.284000e-01
211,1.165000e+03,5.295000e-01
211,1.175000e+03,5.316000e-01
211,1.185000e+03,5.337000e-01
211,1.195000e+03,5.347000e-01
211,1.205000e+03,5.368000e-01
211,1.215000e+03,5.379000e-01
211,1.225000e+03,5.400000e-01
211,1.235000e+03,5.411000e-01
211,1.245000e+03,5.432000e-01
211,1.255000e+03,5.442000e-01
211,1.265000e+03,5.463000e-01
211,1.275000e+03,5.453000e-01
211,1.285000e+03,5.453000e-01
211,1.295000e+03,5.442000e-01
211,1.305000e+03,5.432000e-01
211,1.315000e+03,5.432000e-01
211,1.325000e+03,5.421000e-01
211,1.335000e+03,5.411000e-01
211,1.345000e+03,5.400000e-01
211,1.355000e+03,5.400000e-01
211,1.365000e+03,5.389000e-01
211,1.375000e+03,5.368000e-01
211,1.385000e+03,5.347000e-01
211,1.395000e+03,5.326000e-01
211,1.405000e+03,5.305000e-01
211,1.415000e+03,5.284000e-01
211,1.425000e+03,5.274000e-01
211,1.435000e+03,5.253000e-01
211,1.445000e+03,5.232000e-01
211,1.455000e+03,5.211000e-01
211,1.465000e+03,5.189000e-01
211,1.475000e+03,5.168000e-01
211,1.485000e+03,5.158000e-01
211,1.495000e+03,5.137000e-01
211,1.505000e+03,5.126000e-01
211,1.515000e+03,5.105000e-01
211,1.525000e+03,5.084000e-01
211,1.535000e+03,5.074000e-01
211,1.545000e+03,5.053000e-01
211,1.555000e+03,5.032000e-01
211,1.565000e+03,5.021000e-01
211,1.575000e+03,5.011000e-01
211,1.585000e+03,4.989000e-01
211,1.595000e+03,4.979000e-01
211,1.605000e+03,4.968000e-01
211,1.615000e+03,4.958000e-01
211,1.625000e+03,4.947000e-01
211,1.635000e+03,4.937000e-01
211,1.645000e+03,4.926000e-01
211,1.655000e+03,4.916000e-01
211,1.665000e+03,4.905000e-01
211,1.675000e+03,4.895000e-01
211,1.685000e+03,4.895000e-01
211,1.695000e+03,4.884000e-01
211,1.705000e+03,4.874000e-01
211,1.715000e+03,4.874000e-01
211,1.725000e+03,4.863000e-01
211,1.735000e+03,4.863000e-01
211,1.745000e+03,4.853000e-01
211,1.755000e+03,4.842000e-01
211,1.765000e+03,4.842000e-01
211,1.775000e+03,4.842000e-01
211,1.785000e+03,4.832000e-01
211,1.795000e+03,4.832000e-01
211,1.805000e+03,4.832000e-01
211,1.815000e+03,4.832000e-01
211,1.825000e+03,4.832000e-01
211,1.835000e+03,4.832000e-01
211,1.845000e+03,4.832000e-01
211,1.855000e+03,4.832000e-01
211,1.865000e+03,4.821000e-01
211,1.875000e+03,4.821000e-01
211,1.885000e+03,4.821000e-01
211,1.895000e+03,4.821000e-01
211,1.905000e+03,4.811000e-01
211,1.915000e+03,4.811000e-01
211,1.925000e+03,4.811000e-01
211,1.935000e+03,4.800000e-01
211,1.945000e+03,4.800000e-01
211,1.955000e+03,4.800000e-01
211,1.965000e+03,4.800000e-01
211,1.975000e+03,4.789000e-01
211,1.985000e+03,4.789000e-01
211,1.995000e+03,4.789000e-01
211,2.005000e+03,4.779000e-01
211,2.015000e+03,4.779000e-01
211,2.025000e+03,4.779000e-01
211,2.035000e+03,4.779000e-01
211,2.045000e+03,4.768000e-01
211,2.055000e+03,4.768000e-01
211,2.065000e+03,4.768000e-01
211,2.075000e+03,4.758000e-01
211,2.085000e+03,4.758000e-01
211,2.095000e+03,4.758000e-01
211,2.105000e+03,4.747000e-01
211,2.115000e+03,4.747000e-01
211,2.125000e+03,4.747000e-01
211,2.135000e+03,4.747000e-01
211,2.145000e+03,4.737000e-01
211,2.155000e+03,4.737000e-01
211,2.165000e+03,4.737000e-01
211,2.175000e+03,4.726000e-01
211,2.185000e+03,4.726000e-01
211,2.195000e+03,4.726000e-01
211,2.205000e+03,4.716000e-01
211,2.215000e+03,4.716000e-01
211,2.225000e+03,4.716000e-01
211,2.235000e+03,4.716000e-01
211,2.245000e+03,4.705000e-01
211,2.255000e+03,4.705000e-01
211,2.265000e+03,4.705000e-01
211,2.275000e+03,4.695000e-01
211,2.285000e+03,4.695000e-01
211,2.295000e+03,4.695000e-01
211,2.305000e+03,4.695000e-01
211,2.315000e+03,4.695000e-01
211,2.325000e+03,4.695000e-01
211,2.335000e+03,4.695000e-01
211,2.345000e+03,4.695000e-01
211,2.355000e+03,4.695000e-01
211,2.365000e+03,4.695000e-01
211,2.375000e+03,4.695000e-01
211,2.385000e+03,4.695000e-01
211,2.395000e+03,4.695000e-01
211,2.405000e+03,4.695000e-01
211,2.415000e+03,4.695000e-01
211,2.425000e+03,4.695000e-01
211,2.435000e+03,4.684000e-01
211,2.445000e+03,4.684000e-01
211,2.455000e+03,4.684000e-01
211,2.465000e+03,4.684000e-01
211,2.475000e+03,4.684000e-01
211,2.485000e+03,4.684000e-01
211,2.495000e+03,4.684000e-01
211,2.505000e+03,4.684000e-01
211,2.515000e+03,4.674000e-01
211,2.525000e+03,4.674000e-01
211,2.535000e+03,4.674000e-01
211,2.545000e+03,4.674000e-01
211,2.555000e+03,4.674000e-01
211,2.565000e+03,4.674000e-01
211,2.575000e+03,4.674000e-01
211,2.585000e+03,4.663000e-01
211,2.595000e+03,4.663000e-01
211,2.605000e+03,4.663000e-01
211,2.615000e+03,4.663000e-01
211,2.625000e+03,4.663000e-01
211,2.635000e+03,4.663000e-01
211,2.645000e+03,4.663000e-01
211,2.655000e+03,4.663000e-01
211,2.665000e+03,4.653000e-01
211,2.675000e+03,4.653000e-01
211,2.685000e+03,4.653000e-01
211,2.695000e+03,4.653000e-01
211,2.705000e+03,4.653000e-01
211,2.715000e+03,4.653000e-01
211,2.725000e+03,4.653000e-01
211,2.735000e+03,4.642000e-01
211,2.745000e+03,4.642000e-01
211,2.755000e+03,4.642000e-01
211,2.765000e+03,4.642000e-01
211,2.775000e+03,4.642000e-01
211,2.785000e+03,4.642000e-01
211,2.795000e+03,4.642000e-01
211,2.805000e+03,4.642000e-01
211,2.815000e+03,4.632000e-01
211,2.825000e+03,4.632000e-01
211,2.835000e+03,4.632000e-01
211,2.845000e+03,4.632000e-01
211,2.855000e+03,4.632000e-01
211,2.865000e+03,4.632000e-01
211,2.875000e+03,4.632000e-01
211,2.885000e+03,4.632000e-01
211,2.895000e+03,4.632000e-01
211,2.905000e+03,4.632000e-01
211,2.915000e+03,4.632000e-01
211,2.925000e+03,4.632000e-01
211,2.935000e+03,4.632000e-01
211,2.945000e+03,4.621000e-01
211,2.955000e+03,4.621000e-01
211,2.965000e+03,4.621000e-01
211,2.975000e+03,4.621000e-01
211,2.985000e+03,4.621000e-01
211,2.995000e+03,4.621000e-01
211,3.005000e+03,4.621000e-01
211,3.015000e+03,4.621000e-01
211,3.025000e+03,4.621000e-01
211,3.035000e+03,4.621000e-01
211,3.045000e+03,4.621000e-01
211,3.055000e+03,4.621000e-01
211,3.065000e+03,4.611000e-01
211,3.075000e+03,4.611000e-01
211,3.085000e+03,4.611000e-01
211,3.095000e+03,4.611000e-01
211,3.105000e+03,4.611000e-01
211,3.115000e+03,4.611000e-01
211,3.125000e+03,4.611000e-01
211,3.135000e+03,4.611000e-01
211,3.145000e+03,4.611000e-01
211,3.155000e+03,4.611000e-01
211,3.165000e+03,4.611000e-01
211,3.175000e+03,4.611000e-01
211,3.185000e+03,4.600000e-01
211,3.195000e+03,4.600000e-01
211,3.205000e+03,4.600000e-01
211,3.215000e+03,4.600000e-01
211,3.225000e+03,4.600000e-01
211,3.235000e+03,4.600000e-01
211,3.245000e+03,4.600000e-01
211,3.255000e+03,4.600000e-01
211,3.265000e+03,4.600000e-01
211,3.275000e+03,4.600000e-01
211,3.285000e+03,4.600000e-01
211,3.295000e+03,4.600000e-01
211,3.305000e+03,4.589000e-01
211,3.315000e+03,4.589000e-01
211,3.325000e+03,4.589000e-01
211,3.335000e+03,4.589000e-01
211,3.345000e+03,4.589000e-01
211,3.355000e+03,4.589000e-01
211,3.365000e+03,4.589000e-01
211,3.375000e+03,4.589000e-01
211,3.385000e+03,4.589000e-01
211,3.395000e+03,4.589000e-01
211,3.405000e+03,4.589000e-01
211,3.415000e+03,4.579000e-01
211,3.425000e+03,4.579000e-01
211,3.435000e+03,4.579000e-01
211,3.445000e+03,4.579000e-01
211,3.455000e+03,4.579000e-01
211,3.465000e+03,4.579000e-01
211,3.475000e+03,4.579000e-01
211,3.485000e+03,4.579000e-01
211,3.495000e+03,4.579000e-01
211,3.505000e+03,4.568000e-01
211,3.515000e+03,4.568000e-01
211,3.525000e+03,4.568000e-01
211,3.535000e+03,4.568000e-01
211,3.545000e+03,4.568000e-01
211,3.555000e+03,4.568000e-01
211,3.565000e+03,4.568000e-01
211,3.575000e+03,4.558000e-01
211,3.585000e+03,4.558000e-01
211,3.595000e+03,4.558000e-01
211,3.605000e+03,4.558000e-01
211,3.615000e+03,4.558000e-01
211,3.625000e+03,4.558000e-01
211,3.635000e+03,4.558000e-01
211,3.645000e+03,4.547000e-01
211,3.655000e+03,4.547000e-01
211,3.665000e+03,4.547000e-01
211,3.675000e+03,4.547000e-01
211,3.685000e+03,4.547000e-01
211,3.695000e+03,4.547000e-01
211,3.705000e+03,4.547000e-01
211,3.715000e+03,4.537000e-01
211,3.725000e+03,4.537000e-01
211,3.735000e+03,4.537000e-01
211,3.745000e+03,4.537000e-01
211,3.755000e+03,4.537000e-01
211,3.765000e+03,4.537000e-01
211,3.775000e+03,4.537000e-01
211,3.785000e+03,4.526000e-01
211,3.795000e+03,4.526000e-01
211,3.805000e+03,4.526000e-01
211,3.815000e+03,4.526000e-01
211,3.825000e+03,4.526000e-01
211,3.835000e+03,4.526000e-01
211,3.845000e+03,4.526000e-01
211,3.855000e+03,4.516000e-01
211,3.865000e+03,4.516000e-01
211,3.875000e+03,4.516000e-01
211,3.885000e+03,4.516000e-01
211,3.895000e+03,4.516000e-01
211,3.905000e+03,4.516000e-01
211,3.915000e+03,4.505000e-01
211,3.925000e+03,4.505000e-01
211,3.935000e+03,4.505000e-01
211,3.945000e+03,4.505000e-01
211,3.955000e+03,4.505000e-01
211,3.965000e+03,4.505000e-01
211,3.975000e+03,4.505000e-01
211,3.985000e+03,4.495000e-01
211,3.995000e+03,4.495000e-01
211,4.005000e+03,4.495000e-01
211,4.015000e+03,4.495000e-01
211,4.025000e+03,4.495000e-01
211,4.035000e+03,4.495000e-01
211,4.045000e+03,4.495000e-01
211,4.055000e+03,4.484000e-01
211,4.065000e+03,4.484000e-01
211,4.075000e+03,4.484000e-01
211,4.085000e+03,4.484000e-01
211,4.095000e+03,4.484000e-01
211,4.105000e+03,4.484000e-01
211,4.115000e+03,4.484000e-01
211,4.125000e+03,4.474000e-01
211,4.135000e+03,4.474000e-01
211,4.145000e+03,4.474000e-01
211,4.155000e+03,4.474000e-01
211,4.165000e+03,4.474000e-01
211,4.175000e+03,4.474000e-01
211,4.185000e+03,4.474000e-01
211,4.195000e+03,4.463000e-01
211,4.205000e+03,4.463000e-01
211,4.215000e+03,4.463000e-01
211,4.225000e+03,4.463000e-01
211,4.235000e+03,4.463000e-01
211,4.245000e+03,4.463000e-01
211,4.255000e+03,4.463000e-01
211,4.265000e+03,4.453000e-01
211,4.275000e+03,4.453000e-01
211,4.285000e+03,4.453000e-01
211,4.295000e+03,4.453000e-01
211,4.305000e+03,4.453000e-01
211,4.315000e+03,4.453000e-01
211,4.325000e+03,4.453000e-01
211,4.335000e+03,4.442000e-01
211,4.345000e+03,4.442000e-01
211,4.355000e+03,4.442000e-01
211,4.365000e+03,4.442000e-01
211,4.375000e+03,4.442000e-01
211,4.385000e+03,4.442000e-01
211,4.395000e+03,4.442000e-01
211,4.405000e+03,4.432000e-01
211,4.415000e+03,4.432000e-01
211,4.425000e+03,4.432000e-01
211,4.435000e+03,4.432000e-01
211,4.445000e+03,4.432000e-01
211,4.455000e+03,4.432000e-01
211,4.465000e+03,4.432000e-01
211,4.475000e+03,4.421000e-01
211,4.485000e+03,4.421000e-01
211,4.495000e+03,4.421000e-01
211,4.505000e+03,4.421000e-01
211,4.515000e+03,4.421000e-01
211,4.525000e+03,4.421000e-01
211,4.535000e+03,4.421000e-01
211,4.545000e+03,4.411000e-01
211,4.555000e+03,4.411000e-01
211,4.565000e+03,4.411000e-01
211,4.575000e+03,4.411000e-01
211,4.585000e+03,4.411000e-01
211,4.595000e+03,4.411000e-01
211,4.605000e+03,4.411000e-01
211,4.615000e+03,4.400000e-01
211,4.625000e+03,4.400000e-01
211,4.635000e+03,4.400000e-01
211,4.645000e+03,4.400000e-01
211,4.655000e+03,4.400000e-01
211,4.665000e+03,4.400000e-01
211,4.675000e+03,4.400000e-01
211,4.685000e+03,4.389000e-01
211,4.695000e+03,4.389000e-01
211,4.705000e+03,4.389000e-01
211,4.715000e+03,4.389000e-01
211,4.725000e+03,4.389000e-01
211,4.735000e+03,4.389000e-01
211,4.745000e+03,4.389000e-01
211,4.755000e+03,4.379000e-01
211,4.765000e+03,4.379000e-01
211,4.775000e+03,4.379000e-01
211,4.785000e+03,4.379000e-01
211,4.795000e+03,4.379000e-01
211,4.805000e+03,4.379000e-01
211,4.815000e+03,4.379000e-01
211,4.825000e+03,4.368000e-01
211,4.835000e+03,4.368000e-01
211,4.845000e+03,4.368000e-01
211,4.855000e+03,4.368000e-01
211,4.865000e+03,4.368000e-01
211,4.875000e+03,4.368000e-01
211,4.885000e+03,4.368000e-01
211,4.895000e+03,4.358000e-01
211,4.905000e+03,4.358000e-01
211,4.915000e+03,4.358000e-01
211,4.925000e+03,4.358000e-01
211,4.935000e+03,4.358000e-01
211,4.945000e+03,4.358000e-01
211,4.955000e+03,4.358000e-01
211,4.965000e+03,4.358000e-01
211,4.975000e+03,4.347000e-01
211,4.985000e+03,4.347000e-01
211,4.995000e+03,4.347000e-01
211,5.005000e+03,4.347000e-01
211,5.015000e+03,4.347000e-01
211,5.025000e+03,4.347000e-01
211,5.035000e+03,4.347000e-01
211,5.045000e+03,4.347000e-01
211,5.055000e+03,4.337000e-01
211,5.065000e+03,4.337000e-01
211,5.075000e+03,4.337000e-01
211,5.085000e+03,4.337000e-01
211,5.095000e+03,4.337000e-01
211,5.105000e+03,4.337000e-01
211,5.115000e+03,4.337000e-01
211,5.125000e+03,4.337000e-01
211,5.135000e+03,4.326000e-01
211,5.145000e+03,4.326000e-01
211,5.155000e+03,4.326000e-01
211,5.165000e+03,4.326000e-01
211,5.175000e+03,4.326000e-01
211,5.185000e+03,4.326000e-01
211,5.195000e+03,4.326000e-01
211,5.205000e+03,4.316000e-01
211,5.215000e+03,4.316000e-01
211,5.225000e+03,4.316000e-01
211,5.235000e+03,4.316000e-01
211,5.245000e+03,4.316000e-01
211,5.255000e+03,4.316000e-01
211,5.265000e+03,4.316000e-01
211,5.275000e+03,4.316000e-01
211,5.285000e+03,4.305000e-01
211,5.295000e+03,4.305000e-01
211,5.305000e+03,4.305000e-01
211,5.315000e+03,4.305000e-01
211,5.325000e+03,4.305000e-01
211,5.335000e+03,4.305000e-01
211,5.345000e+03,4.305000e-01
211,5.355000e+03,4.305000e-01
211,5.365000e+03,4.295000e-01
211,5.375000e+03,4.295000e-01
211,5.385000e+03,4.295000e-01
211,5.395000e+03,4.295000e-01
211,5.405000e+03,4.295000e-01
211,5.415000e+03,4.295000e-01
211,5.425000e+03,4.295000e-01
211,5.435000e+03,4.295000e-01
211,5.445000e+03,4.284000e-01
211,5.455000e+03,4.284000e-01
211,5.465000e+03,4.284000e-01
211,5.475000e+03,4.284000e-01
211,5.485000e+03,4.284000e-01
211,5.495000e+03,4.284000e-01
211,5.505000e+03,4.284000e-01
211,5.515000e+03,4.284000e-01
211,5.525000e+03,4.274000e-01
211,5.535000e+03,4.274000e-01
211,5.545000e+03,4.274000e-01
211,5.555000e+03,4.274000e-01
211,5.565000e+03,4.274000e-01
211,5.575000e+03,4.274000e-01
211,5.585000e+03,4.274000e-01
211,5.595000e+03,4.274000e-01
211,5.605000e+03,4.263000e-01
211,5.615000e+03,4.263000e-01
211,5.625000e+03,4.263000e-01
211,5.635000e+03,4.263000e-01
211,5.645000e+03,4.263000e-01
211,5.655000e+03,4.263000e-01
211,5.665000e+03,4.263000e-01
211,5.675000e+03,4.253000e-01
211,5.685000e+03,4.253000e-01
211,5.695000e+03,4.253000e-01
211,5.705000e+03,4.253000e-01
211,5.715000e+03,4.253000e-01
211,5.725000e+03,4.253000e-01
211,5.735000e+03,4.253000e-01
211,5.745000e+03,4.242000e-01
211,5.755000e+03,4.242000e-01
211,5.765000e+03,4.242000e-01
211,5.775000e+03,4.242000e-01
211,5.785000e+03,4.242000e-01
211,5.795000e+03,4.242000e-01
211,5.805000e+03,4.242000e-01
211,5.815000e+03,4.232000e-01
211,5.825000e+03,4.232000e-01
211,5.835000e+03,4.232000e-01
211,5.845000e+03,4.232000e-01
211,5.855000e+03,4.232000e-01
211,5.865000e+03,4.232000e-01
211,5.875000e+03,4.232000e-01
211,5.885000e+03,4.221000e-01
211,5.895000e+03,4.221000e-01
211,5.905000e+03,4.221000e-01
211,5.915000e+03,4.221000e-01
211,5.925000e+03,4.221000e-01
211,5.935000e+03,4.221000e-01
211,5.945000e+03,4.221000e-01
211,5.955000e+03,4.211000e-01
211,5.965000e+03,4.211000e-01
211,5.975000e+03,4.211000e-01
211,5.985000e+03,4.211000e-01
211,5.995000e+03,4.211000e-01
211,6.005000e+03,4.211000e-01
211,6.015000e+03,4.211000e-01
211,6.025000e+03,4.211000e-01
211,6.035000e+03,4.200000e-01
211,6.045000e+03,4.200000e-01
211,6.055000e+03,4.200000e-01
211,6.065000e+03,4.200000e-01
211,6.075000e+03,4.200000e-01
211,6.085000e+03,4.200000e-01
211,6.095000e+03,4.200000e-01
211,6.105000e+03,4.189000e-01
211,6.115000e+03,4.189000e-01
211,6.125000e+03,4.189000e-01
211,6.135000e+03,4.189000e-01
211,6.145000e+03,4.189000e-01
211,6.155000e+03,4.189000e-01
211,6.165000e+03,4.189000e-01
211,6.175000e+03,4.179000e-01
211,6.185000e+03,4.179000e-01
211,6.195000e+03,4.179000e-01
211,6.205000e+03,4.179000e-01
211,6.215000e+03,4.179000e-01
211,6.225000e+03,4.179000e-01
211,6.235000e+03,4.179000e-01
211,6.245000e+03,4.168000e-01
211,6.255000e+03,4.168000e-01
211,6.265000e+03,4.168000e-01
211,6.275000e+03,4.168000e-01
211,6.285000e+03,4.168000e-01
211,6.295000e+03,4.168000e-01
211,6.305000e+03,4.168000e-01
211,6.315000e+03,4.168000e-01
211,6.325000e+03,4.158000e-01
211,6.335000e+03,4.158000e-01
211,6.345000e+03,4.158000e-01
211,6.355000e+03,4.158000e-01
211,6.365000e+03,4.158000e-01
211,6.375000e+03,4.158000e-01
211,6.385000e+03,4.158000e-01
211,6.395000e+03,4.147000e-01
211,6.405000e+03,4.147000e-01
211,6.415000e+03,4.147000e-01
211,6.425000e+03,4.147000e-01
211,6.435000e+03,4.147000e-01
211,6.445000e+03,4.147000e-01
211,6.455000e+03,4.147000e-01
211,6.465000e+03,4.137000e-01
211,6.475000e+03,4.137000e-01
211,6.485000e+03,4.137000e-01
211,6.495000e+03,4.137000e-01
211,6.505000e+03,4.137000e-01
211,6.515000e+03,4.137000e-01
211,6.525000e+03,4.137000e-01
211,6.535000e+03,4.137000e-01
211,6.545000e+03,4.126000e-01
211,6.555000e+03,4.126000e-01
211,6.565000e+03,4.126000e-01
211,6.575000e+03,4.126000e-01
211,6.585000e+03,4.126000e-01
211,6.595000e+03,4.126000e-01
211,6.605000e+03,4.126000e-01
211,6.615000e+03,4.116000e-01
211,6.625000e+03,4.116000e-01
211,6.635000e+03,4.116000e-01
211,6.645000e+03,4.116000e-01
211,6.655000e+03,4.116000e-01
